developer,año,price,contador
b-Alive,2011.0,9.99,1
Spellbound Studios,2011.0,14.99,1
KTX Software,2011.0,8.99,1
Robot Entertainment,2011.0,1.99,1
Obsidian Entertainment,2011.0,6.99,1
Daybreak Game Company,2011.0,0.0,1
"Haemimont Games,Feral Interactive (Mac)",2011.0,2.99,1
Devil's Details,2011.0,19.99,1
HeR Interactive,2011.0,6.99,1
Robot Entertainment,2011.0,2.99,1
"Infinity Ward,Sledgehammer Games,Aspyr (Mac)",2011.0,39.99,1
"Team Bondi,Rockstar Leeds",2011.0,19.99,1
"Team Bondi,Rockstar Leeds",2011.0,11.99,1
Digitalmindsoft,2011.0,1.99,1
Final Form Games,2011.0,2.99,1
Trendy Entertainment,2011.0,1.99,1
Cipher Prime Studios,2011.0,6.99,1
Arrowhead Game Studios,2011.0,2.99,1
Digital Reality,2011.0,9.99,1
Arrowhead Game Studios,2011.0,1.99,1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2011.0,4.99,1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2011.0,1.59,1
Arrowhead Game Studios,2011.0,5.99,1
Paradox Interactive,2011.0,1.99,1
Unicorn Games Studio,2010.0,3.99,1
Stardock Entertainment,2011.0,19.99,1
"KrossRails,Dovetail Games",2011.0,12.99,1
Reloaded Productions,2011.0,0.0,1
Wadjet Eye Games,2012.0,4.99,1
Digitalmindsoft,2011.0,1.99,1
Tripwire Interactive,2011.0,7.99,1
Team 6 Studios,2011.0,9.99,1
Ubisoft Montreal,2011.0,3.99,1
Trendy Entertainment,2011.0,1.99,1
"Haemimont Games,Feral Interactive (Mac)",2011.0,2.99,1
"Vicious Cycle Software, Inc.",2011.0,9.99,1
Stainless Games Ltd,2011.0,2.99,1
Relic,2011.0,0.99,1
Relic,2011.0,0.99,1
"Gaslamp Games, Inc.",2011.0,2.99,1
Relic,2011.0,0.99,1
Nitro Games,2011.0,4.99,1
Relic,2011.0,0.99,1
Egosoft,2011.0,9.99,1
Frozenbyte,2013.0,19.99,1
Trendy Entertainment,2011.0,3.99,1
ASTRO PORT,2011.0,5.99,1
Lionhead Studios,2011.0,9.99,1
Avalanche Studios,2011.0,2.99,1
Fakt Software,2011.0,2.99,1
Trendy Entertainment,2011.0,1.99,1
Volition,2011.0,2.99,1
Avalanche Studios,2011.0,4.99,1
Relic,2011.0,2.99,1
Relic,2011.0,2.99,1
Relic,2011.0,2.99,1
Relic,2011.0,2.99,1
Relic,2011.0,9.99,1
"D3Publisher of America, Inc.",2011.0,0.99,1
"D3Publisher of America, Inc.",2011.0,0.99,1
"D3Publisher of America, Inc.",2011.0,0.99,1
Unigine Corp.,2012.0,7.99,1
Dovetail Games,2012.0,12.99,1
NeocoreGames,2012.0,9.99,1
NEOCORE GAMES,2012.0,4.99,1
Croteam,2005.0,9.99,1
Lizsoft,2012.0,19.99,1
Cryptic Studios,2010.0,0.0,1
Trendy Entertainment,2012.0,2.99,1
Trendy Entertainment,2012.0,1.99,1
"Coreplay GmbH,Bigmoon Studios",2012.0,19.99,1
RichMakeGame,2012.0,9.99,1
Paradox Development Studio,2012.0,9.99,1
Q-Games Ltd.,2012.0,9.99,1
Owlchemy Labs,2012.0,4.99,1
Puppygames,2012.0,9.99,1
inXile Entertainment,2012.0,0.99,1
Paradox Development Studio,2012.0,39.99,1
Paradox Interactive,2012.0,1.99,1
Paradox Interactive,2012.0,1.99,1
"WXP Games, LLC",2012.0,1.99,1
Remedy Entertainment,2012.0,9.99,1
Thomson Interactive,2010.0,19.99,1
Arrowhead Game Studios,2012.0,1.99,1
Trashmasters,2011.0,11.99,1
Little Green Men Games,2012.0,13.99,1
Wild Shadow Studios,2012.0,0.0,1
Paradox Interactive,2012.0,1.99,1
Volition,2012.0,6.99,1
MumboJumbo,2012.0,9.99,1
Brandon Brizzi,2012.0,4.99,1
Ubisoft Montreal,2012.0,9.99,1
"UBIart Montpellier,Feral Interactive (Mac)",2012.0,19.99,1
virtualRailroads,2012.0,12.99,1
Colossal Order Ltd.,2012.0,3.99,1
Strange Loop Games,2012.0,19.99,1
Cobra Mobile,2012.0,4.99,1
MumboJumbo,2012.0,9.99,1
Remedy Entertainment,2012.0,9.99,1
The Sims Studio,2012.0,19.99,1
Double Fine Productions,2012.0,9.99,1
Bootsnake Games,2012.0,4.99,1
Aerosoft GmbH,2012.0,19.99,1
Dovetail Games,2012.0,8.99,1
Tribute Games Inc.,2012.0,2.99,1
Most Wanted Entertainment,2012.0,9.99,1
Trickstar Games,2012.0,9.99,1
Nimbly Games,2012.0,4.99,1
Trendy Entertainment,2012.0,1.99,1
Trendy Entertainment,2012.0,3.99,1
3 Sprockets,2012.0,3.99,1
Cyan Worlds,2012.0,9.99,1
Trendy Entertainment,2012.0,0.99,1
Strawdog Studios Ltd,2012.0,4.99,1
Nihon Falcom,2012.0,14.99,1
Bohemia Interactive,2012.0,8.99,1
Eden Industries,2012.0,1.99,1
Volition,2012.0,6.99,1
PomPom Games,2012.0,4.99,1
Trapdoor Inc.,2012.0,9.99,1
"Big Huge Games,38 Studios",2012.0,9.99,1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2012.0,29.99,1
Pendulo Studios,2012.0,9.99,1
Pixelante Game Studios,2012.0,4.99,1
Fakt Software,2012.0,2.99,1
MumboJumbo,2012.0,9.99,1
MumboJumbo,2012.0,9.99,1
"Haemimont Games,Feral Interactive (Mac)",2012.0,6.99,1
Reality Pump,2012.0,9.99,1
Dovetail Games,2012.0,8.99,1
Trendy Entertainment,2012.0,3.99,1
BUGBEAR,2012.0,9.99,1
Longbow Games,2012.0,14.99,1
Cyanide,2012.0,9.99,1
Dovetail Games,2012.0,12.99,1
David Williamson,2012.0,6.99,1
Trendy Entertainment,2012.0,1.99,1
TAO,2012.0,0.0,1
BitSits Games,2012.0,0.0,1
Serious Brothers,2014.0,19.99,1
TikGames,2012.0,6.99,1
b-Alive,2012.0,5.99,1
Piranha Bytes,2012.0,9.99,1
Trendy Entertainment,2012.0,3.99,1
Piranha Bytes,2012.0,4.99,1
Devil's Details,2012.0,14.99,1
Love Conquers All Games,2012.0,9.99,1
Signal Studios,2012.0,9.99,1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2012.0,5.99,1
Volition,2012.0,2.99,1
Dovetail Games,2012.0,19.99,1
Days of Wonder,2012.0,1.99,1
Colossal Order Ltd.,2012.0,4.99,1
Coreplay GmbH,2012.0,4.99,1
Croteam,2010.0,19.99,1
Croteam,2012.0,4.99,1
HeR Interactive,2012.0,19.99,1
Black Market Games,2012.0,3.99,1
Dovetail Games,2012.0,8.99,1
Dovetail Games,2012.0,12.99,1
Slant Six Games,2012.0,29.99,1
Sigma Team Inc.,2012.0,9.99,1
Positech Games,2012.0,9.99,1
Giants Software,2012.0,6.99,1
Days of Wonder,2012.0,5.99,1
Days of Wonder,2012.0,9.99,1
virtualRailroads,2012.0,19.99,1
Dovetail Games,2012.0,3.99,1
Nihon Falcom,2012.0,19.99,1
Trendy Entertainment,2012.0,1.99,1
Rockstar Studios,2012.0,14.99,1
Rockstar Studios,2012.0,19.99,1
Devil's Details,2012.0,1.99,1
Devil's Details,2012.0,1.99,1
Eden Industries,2012.0,0.99,1
"Standing Stone Games, LLC",2012.0,0.0,1
Cipher Prime Studios,2012.0,9.99,1
BlinkWorks Media,2012.0,9.99,1
Fatshark,2012.0,14.99,1
TT Games,2012.0,19.99,1
Airtight Games,2012.0,2.99,1
Nexon,2012.0,0.0,1
Rebellion,2012.0,7.99,1
"Infinity Ward,Sledgehammer Games,Raven Software,Aspyr (Mac)",2012.0,14.99,1
Zeboyd Games,2012.0,4.99,1
Daedalic Entertainment,2012.0,19.99,1
"Standing Stone Games, LLC",2012.0,34.99,1
"Standing Stone Games, LLC",2012.0,0.0,1
"Ubisoft Paris,Red Storm Entertainment",2012.0,19.99,1
Paradox Development Studio,2012.0,1.99,1
Paradox Development Studio,2012.0,9.99,1
Airtight Games,2012.0,8.99,1
Hi-Rez Studios,2012.0,0.0,1
Tripwire Interactive,2012.0,4.99,1
Larian Studios,2002.0,5.99,1
Paradox Development Studio,2012.0,1.99,1
"WXP Games, LLC",2012.0,1.99,1
Sakari Indie &amp; GriN,2012.0,6.99,1
Trendy Entertainment,2012.0,3.99,1
Stainless Games,2012.0,0.99,1
Stainless Games,2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
Stainless Games,2012.0,0.99,1
Stainless Games,2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
Limbic Entertainment GmhH,2012.0,9.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,0.99,1
"Capcom U.S.A., Inc.",2012.0,12.99,1
"Capcom U.S.A., Inc.",2012.0,2.99,1
"Capcom U.S.A., Inc.",2012.0,2.99,1
Overhaul Games,2012.0,14.99,1
Sidhe,2012.0,2.99,1
KING Art,2012.0,9.99,1
Paradox Development Studio,2012.0,0.99,1
KING Art,2012.0,19.99,1
Paradox Development Studio,2012.0,1.99,1
"Capcom U.S.A., Inc.",2012.0,12.99,1
Misfits Attic,2012.0,9.99,1
Tennen-sozai,2012.0,5.99,1
Misfits Attic,2012.0,2.99,1
Tennen-sozai,2012.0,5.99,1
Days of Wonder,2012.0,1.99,1
"Remedy Entertainment Ltd.,Mountain Sheep Inc.,Cornfox &amp; Brothers Ltd.",2012.0,9.99,1
Dovetail Games,2012.0,12.99,1
United Front Games,2012.0,2.99,1
Dovetail Games,2012.0,8.99,1
Tripwire Interactive,2012.0,4.99,1
Robot Entertainment,2012.0,4.99,1
Dovetail Games,2012.0,8.99,1
Double Fine Productions,2012.0,14.99,1
United Front Games,2012.0,1.99,1
United Front Games,2012.0,1.99,1
Fishlabs Entertainment GmbH,2012.0,7.99,1
Valve,2012.0,14.99,1
"Obsidian Entertainment,Aspyr (Mac, Linux, &amp; Windows Update)",2005.0,9.99,1
Soldak Entertainment,2010.0,9.99,1
Big Robot Ltd,2012.0,1.99,1
Dovetail Games,2012.0,19.99,1
Digital Train Model,2012.0,7.99,1
Digital Train Model,2012.0,7.99,1
"Monolith Productions, Inc.",2012.0,0.99,1
"Monolith Productions, Inc.",2012.0,3.99,1
"Monolith Productions, Inc.",2012.0,6.99,1
"Monolith Productions, Inc.",2012.0,3.99,1
"Monolith Productions, Inc.",2012.0,5.99,1
Eyebrow Interactive,2012.0,9.99,1
"Monolith Productions, Inc.",2012.0,2.99,1
"Monolith Productions, Inc.",2012.0,1.99,1
"Monolith Productions, Inc.",2012.0,9.99,1
"Monolith Productions, Inc.",2012.0,0.99,1
"Monolith Productions, Inc.",2012.0,2.99,1
"Monolith Productions, Inc.",2012.0,5.99,1
"Monolith Productions, Inc.",2012.0,1.49,1
"Monolith Productions, Inc.",2012.0,1.99,1
Freebird Games,2012.0,4.99,1
"Rocksteady Studios,Feral Interactive (Mac)",2012.0,19.99,1
Freebird Games,2011.0,9.99,1
Aleksey Abramenko,2012.0,9.99,1
"Monolith Productions, Inc.",2012.0,29.99,1
Capybara Games,2012.0,6.99,1
Paradox Interactive,2012.0,4.99,1
Bohemia Interactive,2012.0,8.99,1
Blit Software,2012.0,7.99,1
Stainless Games,2012.0,4.99,1
Ronimo Games,2012.0,2.49,1
Ronimo Games,2012.0,2.49,1
Ronimo Games,2012.0,2.49,1
Ronimo Games,2012.0,2.49,1
Ronimo Games,2012.0,1.49,1
Ronimo Games,2012.0,2.49,1
Limbic Entertainment GmbH,2012.0,9.99,1
Slant Six Games,2012.0,1.99,1
Slant Six Games,2012.0,1.99,1
Slant Six Games,2012.0,1.99,1
Slant Six Games,2012.0,9.99,1
Slant Six Games,2012.0,4.99,1
Slant Six Games,2012.0,9.99,1
Frogwares,2012.0,19.99,1
Edelweiss,2012.0,7.99,1
Bohemia Interactive,2012.0,32.99,1
Pilgway,2012.0,99.99,1
Gaijin Games,2012.0,5.99,1
Data Realms,2012.0,19.99,1
City Interactive,2012.0,2.99,1
Gaijin Games,2012.0,9.99,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,9.99,1
Stainless Games,2012.0,0.99,1
Stainless Games,2012.0,0.99,1
Stainless Games,2012.0,0.99,1
Stainless Games,2012.0,0.99,1
Stainless Games,2012.0,0.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Stainless Games,2012.0,0.99,1
Stainless Games,2012.0,0.99,1
Ratloop Asia,2012.0,4.99,1
id Software,2012.0,19.99,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,9.99,1
United Front Games,2012.0,3.99,1
United Front Games,2012.0,1.99,1
Trendy Entertainment,2012.0,1.99,1
Paradox Interactive,2012.0,0.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,7.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,7.99,1
Ubisoft - San Francisco,2012.0,7.99,1
Ubisoft - San Francisco,2012.0,11.99,1
Ubisoft - San Francisco,2012.0,7.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,29.99,1
Daedalic Entertainment,2012.0,19.99,1
2x2 Games,2012.0,19.99,1
Lukewarm Media,2012.0,7.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Black Forest Games,2012.0,14.99,1
"Haemimont Games,Feral Interactive (Mac)",2012.0,2.99,1
Zeal Game Studio,2012.0,9.99,1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012.0,4.99,1
Dennaton Games,2012.0,9.99,1
United Front Games,2012.0,3.99,1
United Front Games,2012.0,1.99,1
Fatshark,2012.0,2.99,1
Muse Games,2012.0,4.99,1
Monolith,2006.0,14.95,1
Larian Studios,2004.0,5.99,1
Arrowhead Game Studios,2012.0,0.99,1
Larian Studios,2012.0,19.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Running With Scissors,2003.0,9.99,1
Codemasters Birmingham,2012.0,14.99,1
Daedalic Entertainment,2012.0,19.99,1
Camel101 LLC,2012.0,14.99,1
Reloaded Productions,2012.0,29.99,1
Stainless Games,2012.0,2.99,1
Team17 Digital Ltd,2012.0,4.99,1
Positech Games,2012.0,5.99,1
Digital Reality,2012.0,9.99,1
Ankama,2012.0,9.99,1
Neko Entertainment,2012.0,7.99,1
Bohemia Interactive,2012.0,12.99,1
Acquire,2012.0,0.99,1
Acquire,2012.0,0.99,1
Acquire,2012.0,0.99,1
Treyarch,2012.0,59.99,1
United Front Games,2012.0,2.99,1
United Front Games,2012.0,2.99,1
Codemasters Birmingham,2012.0,0.99,1
United Front Games,2012.0,1.99,1
Codemasters Birmingham,2012.0,0.99,1
Codemasters Birmingham,2012.0,0.99,1
Codemasters Birmingham,2012.0,0.99,1
Codemasters Birmingham,2012.0,0.99,1
I-deal Games,2004.0,6.99,1
Io-Interactive A/S,2012.0,0.99,1
Io-Interactive A/S,2012.0,0.99,1
Io-Interactive A/S,2012.0,0.99,1
Io-Interactive A/S,2012.0,0.99,1
Io-Interactive A/S,2012.0,0.99,1
Io-Interactive A/S,2012.0,0.99,1
The Sims Studio,2012.0,19.99,1
The Sims Studio,2012.0,19.99,1
The Sims Studio,2012.0,19.99,1
Stainless Games,2012.0,0.99,1
Stainless Games,2012.0,0.99,1
Stainless Games,2012.0,0.99,1
Stainless Games,2012.0,0.99,1
Team17 Digital Ltd,2012.0,4.99,1
Dovetail Games,2012.0,6.99,1
IonFx,2012.0,14.99,1
Curve Studios,2012.0,3.99,1
Core Design,2012.0,6.99,1
Curve Studios,2012.0,9.99,1
SimBin Studios AB,2005.0,7.99,1
N3V Games,2012.0,19.99,1
KING Art,2012.0,19.99,1
Wormwood Studios,2012.0,9.99,1
Zeal Game Studio,2012.0,4.99,1
Zeal Game Studio,2012.0,0.99,1
NEXON Korea Corp.,2012.0,0.0,1
Spry Fox LLC,2012.0,9.99,1
Crystal Dynamics,2003.0,6.99,1
Crystal Dynamics,2012.0,6.99,1
Crystal Dynamics,2001.0,6.99,1
Digital Train Model,2012.0,6.99,1
Reality Pump,2012.0,19.99,1
Ubisoft Montreal,2012.0,4.99,1
Gaming Minds,2012.0,4.99,1
Ubisoft - San Francisco,2012.0,7.99,1
Daedalic Entertainment,2012.0,9.99,1
Ubisoft - San Francisco,2012.0,2.99,1
SEGA,2012.0,7.99,1
Thomson Interactive,2011.0,19.99,1
Mind Over Matter Studios,2012.0,3.99,1
Paradox Development Studio,2012.0,0.99,1
Paradox Development Studio,2012.0,0.99,1
id Software,2012.0,4.99,1
"Haemimont Games,Feral Interactive (Mac)",2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ubisoft - San Francisco,2012.0,2.99,1
Ascaron,2012.0,14.99,1
Dovetail Games,2012.0,19.99,1
Cipher Prime Studios,2012.0,2.99,1
MumboJumbo,2013.0,13.99,1
Codemasters Birmingham,2013.0,4.99,1
Codemasters Birmingham,2013.0,4.99,1
DnS Development,2013.0,9.99,1
Codemasters Birmingham,2013.0,4.99,1
Team17 Digital Ltd,2013.0,2.99,1
Dovetail Games,2013.0,19.99,1
Subatomic Studios LLC,2013.0,9.99,1
Studio X Labs,2013.0,6.99,1
"Ironclad Games,Stardock Entertainment",2013.0,9.99,1
Positech Games,2013.0,5.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Mind Over Matter Studios,2013.0,3.99,1
The Farm 51,2013.0,69.99,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2013.0,0.99,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2013.0,0.99,1
"Apus Software,Three Donkeys LLC",2013.0,9.99,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2013.0,0.99,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2013.0,0.99,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2013.0,0.99,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2013.0,0.99,1
Born Ready Games Ltd.,2013.0,9.99,1
Born Ready Games Ltd.,2013.0,19.99,1
Double Fine Productions,2013.0,14.99,1
NAMCO,2013.0,19.99,1
Dennaton Games,2013.0,9.99,1
Ninja Theory,2013.0,29.99,1
"Hidden Path Entertainment, Inc.",2013.0,4.99,1
Cadenza Interactive,2013.0,9.99,1
Internal Games,2013.0,4.99,1
Colossal Order Ltd.,2013.0,2.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Ubisoft - San Francisco,2013.0,2.99,1
"Capcom U.S.A., Inc.",2013.0,0.99,1
"Capcom U.S.A., Inc",2013.0,0.99,1
"Capcom U.S.A., Inc",2013.0,0.99,1
Focus Home Interactive,2013.0,9.99,1
"Capcom U.S.A., Inc",2013.0,0.99,1
"Capcom U.S.A., Inc.",2013.0,19.99,1
Mind Over Matter Studios,2013.0,3.99,1
Megadev,2013.0,6.99,1
Haemimont Games,2013.0,24.99,1
"Arcen Games, LLC",2013.0,14.99,1
Jet Set Games,2013.0,1.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Paradox Development Studio,2013.0,19.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Ubisoft - San Francisco,2013.0,2.99,1
"Ubisoft Paris,Red Storm Entertainment",2013.0,9.99,1
PV Games,2013.0,29.99,1
Ubisoft - San Francisco,2013.0,7.99,1
The Sims Studio,2013.0,19.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Ninja Theory,2013.0,8.99,1
Ubisoft - San Francisco,2013.0,7.99,1
Geoff Keighley,2013.0,1.99,1
"Standing Stone Games, LLC",2013.0,9.99,1
Curve Studios,2013.0,2.99,1
"Radial Games Corp,Dejobaan Games, LLC",2013.0,9.99,1
Colin Northway with art by Thomas Shahan,2013.0,9.99,1
Enigma SP,2013.0,9.99,1
Cyanide Montreal,2013.0,1.99,1
24 Caret Games,2013.0,9.99,1
KrossRails,2013.0,39.99,1
"Redlynx Ltd,Ubisoft  Shanghaï",2013.0,19.99,1
Ankama Play,2013.0,4.99,1
Carbon Games,2013.0,19.99,1
Running With Scissors,1997.0,1.99,1
Capcom,2013.0,29.99,1
Capcom,2013.0,3.99,1
Zeptolab UK Limited,2013.0,4.99,1
Born Ready Games Ltd.,2013.0,2.99,1
"Sean Han Tani,Joni Kittaka",2013.0,9.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,0.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,0.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,0.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,0.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,0.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,0.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,0.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,2.99,1
Treyarch,2013.0,0.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,3.99,1
Shiro Games,2013.0,9.99,1
"Eric Chahi,DotEmu",2013.0,9.99,1
virtualRailroads,2013.0,19.99,1
Geniaware Srl,2013.0,14.99,1
Artifice Studio,2013.0,0.0,1
Digital Traction,2013.0,19.99,1
Zeroscale,2013.0,1.99,1
3 Sprockets,2013.0,7.99,1
Lukewarm Media,2013.0,0.99,1
Ronimo Games,2013.0,2.49,1
Treyarch,2013.0,1.99,1
Treyarch,2013.0,1.99,1
Treyarch,2013.0,1.99,1
Dovetail Games,2013.0,19.99,1
Treyarch,2013.0,1.99,1
Minority Media Inc.,2013.0,5.99,1
Minority Media Inc.,2013.0,14.99,1
Treyarch,2013.0,1.99,1
Bossa Studios,2013.0,9.99,1
Coreplay GmbH,2013.0,1.99,1
Square Enix,2013.0,29.99,1
Old School Games,2013.0,9.99,1
Snowbird Games,2013.0,19.99,1
Southend,2013.0,1.99,1
Paradox Development Studio,2013.0,1.99,1
The Farm 51,2013.0,3.99,1
Paradox Development Studio,2013.0,1.99,1
Spiders,2013.0,14.99,1
Telltale Games,2013.0,4.99,1
Zero Sum Games,2013.0,29.99,1
Adam Foster,2013.0,0.0,1
Coffee Stain Studios,2013.0,14.99,1
Crocodile Entertainment,2013.0,2.99,1
Treexy,2017.0,39.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,0.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,0.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,0.99,1
Ronimo Games,2013.0,4.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,3.99,1
MeshTools,2013.0,19.99,1
Abbey Games,2013.0,9.99,1
Treyarch,2013.0,14.99,1
Digital Leisure Inc.,1983.0,9.99,1
Point Five Projects,2013.0,4.99,1
Born Ready Games Ltd.,2013.0,6.99,1
Lukewarm Media,2013.0,0.99,1
Capcom,2013.0,29.99,1
Degica,2013.0,19.99,1
Paradox Development Studio,2013.0,1.99,1
Paradox Development Studio,2013.0,1.99,1
Paradox Development Studio,2013.0,14.99,1
Gearbox Software,2013.0,29.99,1
Gearbox Software,2013.0,29.99,1
Gearbox Software,2013.0,29.99,1
Ubisoft - San Francisco,2013.0,2.99,1
Gearbox Software,2013.0,29.99,1
Enterbrain,2013.0,4.99,1
DONTNOD Entertainment,2013.0,29.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,2.99,1
"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,0.99,1
Capcom,2013.0,1.99,1
Capcom,2013.0,1.99,1
Candygun Games,2013.0,1.99,1
"Ironclad Games,Stardock Entertainment",2013.0,4.99,1
Degica,2013.0,6.99,1
March Entertainment,2013.0,2.99,1
BlueGiant Interactive,2013.0,1.99,1
Dovetail Games,2013.0,19.99,1
Actalogic,2013.0,9.99,1
Zeboyd Games,2013.0,4.99,1
Mousechief,2013.0,19.99,1
Nival,2013.0,9.99,1
"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99,1
"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99,1
"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99,1
"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99,1
"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,1.99,1
MeshTools,2013.0,7.99,1
Ronimo Games,2013.0,2.49,1
"Arcen Games, LLC",2013.0,4.99,1
G-TraX,2013.0,19.99,1
Gearbox Software,2013.0,29.99,1
G-TraX,2013.0,19.99,1
Ronimo Games,2013.0,2.49,1
Behold Studios,2013.0,9.99,1
Iron Galaxy Studios,2013.0,14.99,1
Team17 Digital Ltd,2013.0,4.99,1
Stainless Games,2013.0,0.99,1
Paradox Development Studio,2013.0,1.99,1
Paradox Development Studio,2013.0,1.99,1
"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,4.99,1
Paradox Development Studio,2013.0,1.99,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2013.0,9.99,1
City Interactive,2013.0,3.99,1
The Sims Studio,2013.0,19.99,1
Coffee Stain Studios,2013.0,4.99,1
"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,19.99,1
Stainless Games,2013.0,1.99,1
Stainless Games,2013.0,1.99,1
